Id,Latitude,Longitude
1057,39.800865,-86.237146
1058,39.80087,-86.237137
1059,39.800876,-86.237128
1060,39.800881,-86.237119
1061,39.800887,-86.237109
1062,39.800892,-86.237099
1063,39.800897,-86.23709
1064,39.800902,-86.23708
1065,39.800907,-86.23707
1066,39.800912,-86.237061
1067,39.800917,-86.237051
1068,39.800922,-86.237041
1069,39.800927,-86.237032
1070,39.800932,-86.237022
1071,39.800937,-86.237012
1072,39.800942,-86.237002
1073,39.800947,-86.236992
1074,39.800951,-86.236982
1075,39.800956,-86.236972
1076,39.800961,-86.236962
1077,39.800966,-86.236952
1078,39.80097,-86.236942
1079,39.800975,-86.236932
1080,39.80098,-86.236922
1081,39.800984,-86.236912
1082,39.800989,-86.236902
1083,39.800993,-86.236892
1084,39.800998,-86.236881
1085,39.801002,-86.236871
1086,39.801006,-86.236861
1087,39.801011,-86.236851
1088,39.801015,-86.23684
1089,39.801019,-86.23683
1090,39.801024,-86.23682
1091,39.801028,-86.23681
1092,39.801032,-86.236799
1093,39.801037,-86.236789
1094,39.801041,-86.236779
1095,39.801045,-86.236768
1096,39.801049,-86.236758
1097,39.801053,-86.236748
1098,39.801057,-86.236737
1099,39.801062,-86.236727
1100,39.801066,-86.236716
1101,39.80107,-86.236706
1102,39.801074,-86.236696
1103,39.801078,-86.236685
1104,39.801082,-86.236675
1105,39.801086,-86.236664
1106,39.80109,-86.236654
1107,39.801094,-86.236643
1108,39.801098,-86.236633
1109,39.801102,-86.236622
1110,39.801106,-86.236612
1111,39.80111,-86.236601
1112,39.801114,-86.236591
1113,39.801118,-86.23658
1114,39.801122,-86.23657
1115,39.801126,-86.236559
1116,39.801129,-86.236548
1117,39.801133,-86.236538
1118,39.801137,-86.236527
1119,39.80114,-86.236516
1120,39.801144,-86.236505
1121,39.801147,-86.236495
1122,39.801151,-86.236484
1123,39.801154,-86.236473
1124,39.801158,-86.236462
1125,39.801161,-86.236451
1126,39.801164,-86.23644
1127,39.801167,-86.236429
1128,39.80117,-86.236418
1129,39.801173,-86.236407
1130,39.801175,-86.236396
1131,39.801178,-86.236385
1132,39.801181,-86.236374
1133,39.801184,-86.236363
1134,39.801187,-86.236352
1135,39.801189,-86.23634
1136,39.801191,-86.236329
1137,39.801193,-86.236317
1138,39.801195,-86.236306
1139,39.801197,-86.236294
1140,39.801199,-86.236283
1141,39.8012,-86.236272
1142,39.801202,-86.23626
1143,39.801204,-86.236249
1144,39.801206,-86.236237
1145,39.801207,-86.236226
1146,39.801207,-86.236214
1147,39.801208,-86.236202
1148,39.801208,-86.236191
1149,39.801209,-86.236179
1150,39.80121,-86.236167
1151,39.80121,-86.236155
1152,39.801211,-86.236144
1153,39.801211,-86.236132
1154,39.801211,-86.23612
1155,39.80121,-86.236109
1156,39.801209,-86.236097
1157,39.801208,-86.236086
1158,39.801207,-86.236074
1159,39.801205,-86.236062
1160,39.801204,-86.236051
1161,39.801203,-86.236039
1162,39.801202,-86.236028
1163,39.801201,-86.236016
1164,39.801198,-86.236005
1165,39.801195,-86.235994
1166,39.801192,-86.235983
1167,39.801189,-86.235972
1168,39.801186,-86.235961
1169,39.801183,-86.23595
1170,39.80118,-86.235939
1171,39.801177,-86.235928
1172,39.801174,-86.235917
1173,39.80117,-86.235906
1174,39.801166,-86.235896
1175,39.801161,-86.235886
1176,39.801156,-86.235876
1177,39.801152,-86.235866
1178,39.801147,-86.235856
1179,39.801143,-86.235846
1180,39.801138,-86.235836
1181,39.801134,-86.235826
1182,39.801129,-86.235816
1183,39.801123,-86.235807
1184,39.801117,-86.235798
1185,39.801111,-86.235789
1186,39.801106,-86.23578
1187,39.8011,-86.235771
1188,39.801094,-86.235763
1189,39.801088,-86.235754
1190,39.801082,-86.235745
1191,39.801076,-86.235736
1192,39.80107,-86.235727
1193,39.801063,-86.23572
1194,39.801056,-86.235712
1195,39.801049,-86.235704
1196,39.801043,-86.235696
1197,39.801036,-86.235689
1198,39.801029,-86.235681
1199,39.801022,-86.235673
1200,39.801015,-86.235666
1201,39.801009,-86.235658
1202,39.801002,-86.23565
1203,39.800994,-86.235644
1204,39.800986,-86.235638
1205,39.800979,-86.235632
1206,39.800971,-86.235625
1207,39.800964,-86.235619
1208,39.800956,-86.235613
1209,39.800948,-86.235607
1210,39.800941,-86.235601
1211,39.800933,-86.235594
1212,39.800925,-86.235588
1213,39.800917,-86.235583
1214,39.800909,-86.235578
1215,39.800901,-86.235574
1216,39.800893,-86.235569
1217,39.800884,-86.235565
1218,39.800876,-86.23556
1219,39.800868,-86.235556
1220,39.80086,-86.235551
1221,39.800851,-86.235547
1222,39.800843,-86.235542
1223,39.800835,-86.235538
1224,39.800826,-86.235535
1225,39.800817,-86.235532
1226,39.800809,-86.235529
1227,39.8008,-86.235526
1228,39.800791,-86.235523
1229,39.800783,-86.23552
1230,39.800774,-86.235517
1231,39.800765,-86.235514
1232,39.800756,-86.235511
1233,39.800748,-86.235508
1234,39.800739,-86.235505
1235,39.80073,-86.235503
1236,39.800721,-86.235501
1237,39.800712,-86.2355
1238,39.800703,-86.235498
1239,39.800694,-86.235496
1240,39.800686,-86.235494
1241,39.800677,-86.235493
1242,39.800668,-86.235491
1243,39.800659,-86.235489
1244,39.80065,-86.235488
1245,39.800641,-86.235486
1246,39.800632,-86.235485
1247,39.800623,-86.235484
1248,39.800614,-86.235483
1249,39.800605,-86.235482
1250,39.800596,-86.235481
1251,39.800587,-86.235481
1252,39.800578,-86.23548
1253,39.800569,-86.235479
1254,39.80056,-86.235478
1255,39.800551,-86.235477
1256,39.800542,-86.235476
1257,39.800533,-86.235475
1258,39.800524,-86.235475
1259,39.800515,-86.235474
1260,39.800506,-86.235474
1261,39.800497,-86.235474
1262,39.800488,-86.235473
1263,39.80048,-86.235473
1264,39.800471,-86.235472
1265,39.800462,-86.235472
1266,39.800453,-86.235472
1267,39.800444,-86.235471
1268,39.800435,-86.235471
1269,39.800426,-86.23547
1270,39.800417,-86.23547
1271,39.800408,-86.23547
1272,39.800399,-86.23547
1273,39.80039,-86.235469
1274,39.800381,-86.235469
1275,39.800372,-86.235469
1276,39.800363,-86.235469
1277,39.800354,-86.235468
1278,39.800345,-86.235468
1279,39.800336,-86.235468
1280,39.800327,-86.235468
1281,39.800318,-86.235467
1282,39.800309,-86.235467
1283,39.8003,-86.235467
1284,39.800291,-86.235467
1285,39.800282,-86.235467
1286,39.800273,-86.235467
1287,39.800264,-86.235467
1288,39.800255,-86.235467
1289,39.800246,-86.235467
1290,39.800237,-86.235467
1291,39.800228,-86.235467
1292,39.800219,-86.235467
1293,39.80021,-86.235468
1294,39.800201,-86.235468
1295,39.800192,-86.235468
1296,39.800183,-86.235468
1297,39.800174,-86.235468
1298,39.800165,-86.235468
1299,39.800156,-86.235468
1300,39.800147,-86.235468
1301,39.800138,-86.235468
1302,39.800129,-86.235468
1303,39.80012,-86.235468
1304,39.800111,-86.235469
1305,39.800102,-86.235469
1306,39.800093,-86.235469
1307,39.800084,-86.235469
1308,39.800075,-86.235469
1309,39.800066,-86.23547
1310,39.800057,-86.23547
1311,39.800048,-86.23547
1312,39.800039,-86.23547
1313,39.80003,-86.23547
1314,39.800021,-86.23547
1315,39.800012,-86.23547
1316,39.800003,-86.23547
1317,39.799994,-86.23547
1318,39.799985,-86.23547
1319,39.799976,-86.23547
1320,39.799967,-86.23547
1321,39.799958,-86.23547
1322,39.79995,-86.23547
1323,39.799941,-86.23547
1324,39.799932,-86.235469
1325,39.799923,-86.235469
1326,39.799914,-86.235469
1327,39.799905,-86.235468
1328,39.799896,-86.235468
1329,39.799887,-86.235468
1330,39.799878,-86.235467
1331,39.799869,-86.235467
1332,39.79986,-86.235467
1333,39.799851,-86.235466
1334,39.799842,-86.235466
1335,39.799833,-86.235465
1336,39.799824,-86.235464
1337,39.799815,-86.235463
1338,39.799806,-86.235462
1339,39.799797,-86.235461
1340,39.799788,-86.235459
1341,39.799779,-86.235458
1342,39.79977,-86.235457
1343,39.799762,-86.235456
1344,39.799753,-86.235455
1345,39.799744,-86.235453
1346,39.799735,-86.23545
1347,39.799726,-86.235447
1348,39.799718,-86.235445
1349,39.799709,-86.235442
1350,39.7997,-86.235439
1351,39.799692,-86.235436
1352,39.799683,-86.235433
1353,39.799674,-86.23543
1354,39.799665,-86.235427
1355,39.799657,-86.235423
1356,39.799649,-86.235418
1357,39.79964,-86.235413
1358,39.799632,-86.235409
1359,39.799624,-86.235404
1360,39.799616,-86.235399
1361,39.799608,-86.235394
1362,39.7996,-86.235389
1363,39.799591,-86.235385
1364,39.799583,-86.23538
1365,39.799576,-86.235373
1366,39.799568,-86.235367
1367,39.799561,-86.23536
1368,39.799554,-86.235353
1369,39.799546,-86.235347
1370,39.799539,-86.23534
1371,39.799532,-86.235333
1372,39.799524,-86.235326
1373,39.799517,-86.23532
1374,39.79951,-86.235312
1375,39.799503,-86.235304
1376,39.799497,-86.235296
1377,39.79949,-86.235288
1378,39.799484,-86.23528
1379,39.799477,-86.235272
1380,39.799471,-86.235264
1381,39.799464,-86.235256
1382,39.799457,-86.235248
1383,39.799451,-86.23524
1384,39.799444,-86.235233
1385,39.799438,-86.235225
1386,39.799431,-86.235217
1387,39.799424,-86.235209
1388,39.799418,-86.235201
1389,39.799411,-86.235193
1390,39.799404,-86.235186
1391,39.799398,-86.235178
1392,39.799391,-86.23517
1393,39.799383,-86.235163
1394,39.799376,-86.235157
1395,39.799369,-86.23515
1396,39.799361,-86.235143
1397,39.799354,-86.235137
1398,39.799346,-86.23513
1399,39.799339,-86.235124
1400,39.799332,-86.235117
1401,39.799324,-86.23511
1402,39.799316,-86.235105
1403,39.799308,-86.235101
1404,39.7993,-86.235096
1405,39.799292,-86.235091
1406,39.799283,-86.235086
1407,39.799275,-86.235081
1408,39.799267,-86.235077
1409,39.799259,-86.235072
1410,39.799251,-86.235067
1411,39.799242,-86.235063
1412,39.799234,-86.23506
1413,39.799225,-86.235057
1414,39.799216,-86.235054
1415,39.799207,-86.235051
1416,39.799199,-86.235048
1417,39.79919,-86.235046
1418,39.799181,-86.235043
1419,39.799173,-86.23504
1420,39.799164,-86.235037
1421,39.799155,-86.235035
1422,39.799146,-86.235034
1423,39.799137,-86.235033
1424,39.799128,-86.235031
1425,39.799119,-86.23503
1426,39.799111,-86.235029
1427,39.799102,-86.235028
1428,39.799093,-86.235026
1429,39.799084,-86.235025
1430,39.799075,-86.235024
1431,39.799066,-86.235023
1432,39.799057,-86.235022
1433,39.799048,-86.235022
1434,39.799039,-86.235021
1435,39.79903,-86.235021
1436,39.799021,-86.235021
1437,39.799012,-86.23502
1438,39.799003,-86.23502
1439,39.798994,-86.235019
1440,39.798985,-86.235019
1441,39.798976,-86.235018
1442,39.798967,-86.235018
1443,39.798958,-86.235018
1444,39.798949,-86.235018
1445,39.79894,-86.235017
1446,39.798931,-86.235017
1447,39.798922,-86.235017
1448,39.798913,-86.235017
1449,39.798904,-86.235017
1450,39.798895,-86.235017
1451,39.798886,-86.235016
1452,39.798877,-86.235016
1453,39.798868,-86.235016
1454,39.798859,-86.235016
1455,39.79885,-86.235016
1456,39.798841,-86.235016
1457,39.798832,-86.235015
1458,39.798823,-86.235015
1459,39.798814,-86.235015
1460,39.798806,-86.235015
1461,39.798797,-86.235015
1462,39.798788,-86.235015
1463,39.798779,-86.235014
1464,39.79877,-86.235014
1465,39.798761,-86.235014
1466,39.798752,-86.235014
1467,39.798743,-86.235014
1468,39.798734,-86.235014
1469,39.798725,-86.235014
1470,39.798716,-86.235013
1471,39.798707,-86.235013
1472,39.798698,-86.235013
1473,39.798689,-86.235013
1474,39.79868,-86.235013
1475,39.798671,-86.235012
1476,39.798662,-86.235012
1477,39.798653,-86.235012
1478,39.798644,-86.235012
1479,39.798635,-86.235012
1480,39.798626,-86.235012
1481,39.798617,-86.235012
1482,39.798608,-86.235011
1483,39.798599,-86.235011
1484,39.79859,-86.235011
1485,39.798581,-86.235011
1486,39.798572,-86.235011
1487,39.798563,-86.235011
1488,39.798554,-86.23501
1489,39.798545,-86.23501
1490,39.798536,-86.23501
1491,39.798527,-86.23501
1492,39.798518,-86.23501
1493,39.798509,-86.23501
1494,39.7985,-86.23501
1495,39.798491,-86.235009
1496,39.798482,-86.235009
1497,39.798473,-86.235009
1498,39.798464,-86.235009
1499,39.798455,-86.235009
1500,39.798446,-86.235008
1501,39.798437,-86.235008
1502,39.798428,-86.235008
1503,39.798419,-86.235008
1504,39.79841,-86.235008
1505,39.798401,-86.235008
1506,39.798392,-86.235008
1507,39.798383,-86.235007
1508,39.798374,-86.235007
1509,39.798365,-86.235007
1510,39.798356,-86.235007
1511,39.798347,-86.235007
1512,39.798338,-86.235007
1513,39.798329,-86.235007
1514,39.79832,-86.235006
1515,39.798311,-86.235006
1516,39.798302,-86.235006
1517,39.798293,-86.235006
1518,39.798284,-86.235006
1519,39.798275,-86.235006
1520,39.798267,-86.235005
1521,39.798258,-86.235005
1522,39.798249,-86.235005
1523,39.79824,-86.235005
1524,39.798231,-86.235005
1525,39.798222,-86.235005
1526,39.798213,-86.235005
1527,39.798204,-86.235004
1528,39.798195,-86.235004
1529,39.798186,-86.235004
1530,39.798177,-86.235004
1531,39.798168,-86.235003
1532,39.798159,-86.235003
1533,39.79815,-86.235003
1534,39.798141,-86.235003
1535,39.798132,-86.235003
1536,39.798123,-86.235002
1537,39.798114,-86.235002
1538,39.798105,-86.235002
1539,39.798096,-86.235002
1540,39.798087,-86.235001
1541,39.798078,-86.235001
1542,39.798069,-86.235001
1543,39.79806,-86.235001
1544,39.798051,-86.235001
1545,39.798042,-86.235
1546,39.798033,-86.235
1547,39.798024,-86.235
1548,39.798015,-86.235
1549,39.798006,-86.234999
1550,39.797997,-86.234999
1551,39.797988,-86.234999
1552,39.797979,-86.234999
1553,39.79797,-86.234998
1554,39.797961,-86.234998
1555,39.797952,-86.234998
1556,39.797943,-86.234998
1557,39.797934,-86.234997
1558,39.797925,-86.234997
1559,39.797916,-86.234997
1560,39.797907,-86.234997
1561,39.797898,-86.234996
1562,39.797889,-86.234996
1563,39.79788,-86.234996
1564,39.797871,-86.234996
1565,39.797862,-86.234996
1566,39.797853,-86.234995
1567,39.797844,-86.234995
1568,39.797835,-86.234995
1569,39.797826,-86.234995
1570,39.797817,-86.234995
1571,39.797808,-86.234995
1572,39.797799,-86.234994
1573,39.79779,-86.234994
1574,39.797781,-86.234994
1575,39.797772,-86.234994
1576,39.797763,-86.234994
1577,39.797754,-86.234994
1578,39.797745,-86.234994
1579,39.797737,-86.234994
1580,39.797728,-86.234994
1581,39.797719,-86.234994
1582,39.79771,-86.234994
1583,39.797701,-86.234994
1584,39.797692,-86.234994
1585,39.797683,-86.234993
1586,39.797674,-86.234993
1587,39.797665,-86.234993
1588,39.797656,-86.234993
1589,39.797647,-86.234993
1590,39.797638,-86.234993
1591,39.797629,-86.234992
1592,39.79762,-86.234992
1593,39.797611,-86.234992
1594,39.797602,-86.234992
1595,39.797593,-86.234992
1596,39.797584,-86.234992
1597,39.797575,-86.234992
1598,39.797566,-86.234991
1599,39.797557,-86.234991
1600,39.797548,-86.234991
1601,39.797539,-86.234991
1602,39.79753,-86.234991
1603,39.797521,-86.234991
1604,39.797512,-86.23499
1605,39.797503,-86.23499
1606,39.797494,-86.23499
1607,39.797485,-86.23499
1608,39.797476,-86.23499
1609,39.797467,-86.23499
1610,39.797458,-86.23499
1611,39.797449,-86.234989
1612,39.79744,-86.234989
1613,39.797431,-86.234989
1614,39.797422,-86.234989
1615,39.797413,-86.234989
1616,39.797404,-86.234989
1617,39.797395,-86.234989
1618,39.797386,-86.234989
1619,39.797377,-86.234989
1620,39.797368,-86.234989
1621,39.797359,-86.234988
1622,39.79735,-86.234988
1623,39.797341,-86.234988
1624,39.797332,-86.234988
1625,39.797323,-86.234988
1626,39.797314,-86.234987
1627,39.797305,-86.234987
1628,39.797296,-86.234987
1629,39.797287,-86.234987
1630,39.797278,-86.234986
1631,39.797269,-86.234986
1632,39.79726,-86.234986
1633,39.797251,-86.234986
1634,39.797242,-86.234986
1635,39.797233,-86.234986
1636,39.797224,-86.234985
1637,39.797215,-86.234985
1638,39.797207,-86.234985
1639,39.797198,-86.234985
1640,39.797189,-86.234985
1641,39.79718,-86.234985
1642,39.797171,-86.234985
1643,39.797162,-86.234985
1644,39.797153,-86.234985
1645,39.797144,-86.234985
1646,39.797135,-86.234985
1647,39.797126,-86.234985
1648,39.797117,-86.234984
1649,39.797108,-86.234984
1650,39.797099,-86.234984
1651,39.79709,-86.234984
1652,39.797081,-86.234984
1653,39.797072,-86.234984
1654,39.797063,-86.234983
1655,39.797054,-86.234983
1656,39.797045,-86.234983
1657,39.797036,-86.234983
1658,39.797027,-86.234983
1659,39.797018,-86.234983
1660,39.797009,-86.234983
1661,39.797,-86.234982
1662,39.796991,-86.234982
1663,39.796982,-86.234982
1664,39.796973,-86.234982
1665,39.796964,-86.234982
1666,39.796955,-86.234982
1667,39.796946,-86.234982
1668,39.796937,-86.234982
1669,39.796928,-86.234982
1670,39.796919,-86.234982
1671,39.79691,-86.234982
1672,39.796901,-86.234982
1673,39.796892,-86.234981
1674,39.796883,-86.234981
1675,39.796874,-86.234981
1676,39.796865,-86.234981
1677,39.796856,-86.234981
1678,39.796847,-86.234981
1679,39.796838,-86.234981
1680,39.796829,-86.234981
1681,39.79682,-86.234981
1682,39.796811,-86.234981
1683,39.796802,-86.234981
1684,39.796793,-86.234981
1685,39.796784,-86.234981
1686,39.796775,-86.23498
1687,39.796766,-86.23498
1688,39.796757,-86.23498
1689,39.796748,-86.23498
1690,39.796739,-86.23498
1691,39.79673,-86.234979
1692,39.796721,-86.234979
1693,39.796712,-86.234979
1694,39.796703,-86.234979
1695,39.796694,-86.234979
1696,39.796685,-86.234979
1697,39.796676,-86.234979
1698,39.796668,-86.234979
1699,39.796659,-86.234978
1700,39.79665,-86.234978
1701,39.796641,-86.234978
1702,39.796632,-86.234978
1703,39.796623,-86.234978
1704,39.796614,-86.234978
1705,39.796605,-86.234977
1706,39.796596,-86.234977
1707,39.796587,-86.234977
1708,39.796578,-86.234977
1709,39.796569,-86.234976
1710,39.79656,-86.234976
1711,39.796551,-86.234976
1712,39.796542,-86.234976
1713,39.796533,-86.234976
1714,39.796524,-86.234975
1715,39.796515,-86.234975
1716,39.796506,-86.234975
1717,39.796497,-86.234975
1718,39.796488,-86.234974
1719,39.796479,-86.234974
1720,39.79647,-86.234974
1721,39.796461,-86.234974
1722,39.796452,-86.234974
1723,39.796443,-86.234974
1724,39.796434,-86.234973
1725,39.796425,-86.234973
1726,39.796416,-86.234973
1727,39.796407,-86.234973
1728,39.796398,-86.234973
1729,39.796389,-86.234972
1730,39.79638,-86.234972
1731,39.796371,-86.234972
1732,39.796362,-86.234972
1733,39.796353,-86.234972
1734,39.796344,-86.234972
1735,39.796335,-86.234972
1736,39.796326,-86.234972
1737,39.796317,-86.234971
1738,39.796308,-86.234971
1739,39.796299,-86.234971
1740,39.79629,-86.234971
1741,39.796281,-86.234971
1742,39.796272,-86.23497
1743,39.796263,-86.23497
1744,39.796254,-86.23497
1745,39.796245,-86.23497
1746,39.796236,-86.23497
1747,39.796227,-86.23497
1748,39.796218,-86.23497
1749,39.796209,-86.234969
1750,39.7962,-86.234969
1751,39.796191,-86.234969
1752,39.796182,-86.234969
1753,39.796173,-86.234969
1754,39.796164,-86.234969
1755,39.796155,-86.234968
1756,39.796146,-86.234968
1757,39.796138,-86.234968
1758,39.796129,-86.234968
1759,39.79612,-86.234968
1760,39.796111,-86.234968
1761,39.796102,-86.234968
1762,39.796093,-86.234968
1763,39.796084,-86.234967
1764,39.796075,-86.234967
1765,39.796066,-86.234967
1766,39.796057,-86.234967
1767,39.796048,-86.234967
1768,39.796039,-86.234967
1769,39.79603,-86.234967
1770,39.796021,-86.234967
1771,39.796012,-86.234967
1772,39.796003,-86.234967
1773,39.795994,-86.234967
1774,39.795985,-86.234967
1775,39.795976,-86.234966
1776,39.795967,-86.234966
1777,39.795958,-86.234966
1778,39.795949,-86.234966
1779,39.79594,-86.234966
1780,39.795931,-86.234966
1781,39.795922,-86.234965
1782,39.795913,-86.234965
1783,39.795904,-86.234965
1784,39.795895,-86.234965
1785,39.795886,-86.234965
1786,39.795877,-86.234965
1787,39.795868,-86.234965
1788,39.795859,-86.234964
1789,39.79585,-86.234964
1790,39.795841,-86.234964
1791,39.795832,-86.234964
1792,39.795823,-86.234964
1793,39.795814,-86.234964
1794,39.795805,-86.234963
1795,39.795796,-86.234963
1796,39.795787,-86.234963
1797,39.795778,-86.234963
1798,39.795769,-86.234963
1799,39.79576,-86.234963
1800,39.795751,-86.234963
1801,39.795742,-86.234962
1802,39.795733,-86.234962
1803,39.795724,-86.234962
1804,39.795715,-86.234962
1805,39.795706,-86.234962
1806,39.795697,-86.234962
1807,39.795688,-86.234961
1808,39.795679,-86.234961
1809,39.79567,-86.234961
1810,39.795661,-86.234961
1811,39.795652,-86.234961
1812,39.795643,-86.234961
1813,39.795634,-86.234961
1814,39.795625,-86.23496
1815,39.795616,-86.23496
1816,39.795607,-86.23496
1817,39.795599,-86.23496
1818,39.79559,-86.23496
1819,39.795581,-86.23496
1820,39.795572,-86.234959
1821,39.795563,-86.234959
1822,39.795554,-86.234959
1823,39.795545,-86.234959
1824,39.795536,-86.234959
1825,39.795527,-86.234959
1826,39.795518,-86.234959
1827,39.795509,-86.234959
1828,39.7955,-86.234958
1829,39.795491,-86.234958
1830,39.795482,-86.234958
1831,39.795473,-86.234958
1832,39.795464,-86.234958
1833,39.795455,-86.234958
1834,39.795446,-86.234957
1835,39.795437,-86.234957
1836,39.795428,-86.234957
1837,39.795419,-86.234957
1838,39.79541,-86.234957
1839,39.795401,-86.234956
1840,39.795392,-86.234956
1841,39.795383,-86.234956
1842,39.795374,-86.234956
1843,39.795365,-86.234955
1844,39.795356,-86.234955
1845,39.795347,-86.234955
1846,39.795338,-86.234955
1847,39.795329,-86.234954
1848,39.79532,-86.234954
1849,39.795311,-86.234954
1850,39.795302,-86.234954
1851,39.795293,-86.234954
1852,39.795284,-86.234954
1853,39.795275,-86.234954
1854,39.795266,-86.234953
1855,39.795257,-86.234953
1856,39.795248,-86.234953
1857,39.795239,-86.234953
1858,39.79523,-86.234953
1859,39.795221,-86.234953
1860,39.795212,-86.234952
1861,39.795203,-86.234952
1862,39.795194,-86.234952
1863,39.795185,-86.234952
1864,39.795176,-86.234952
1865,39.795167,-86.234952
1866,39.795158,-86.234952
1867,39.795149,-86.234951
1868,39.79514,-86.234951
1869,39.795131,-86.234951
1870,39.795122,-86.234951
1871,39.795113,-86.234951
1872,39.795104,-86.234951
1873,39.795095,-86.23495
1874,39.795086,-86.23495
1875,39.795077,-86.23495
1876,39.795069,-86.23495
1877,39.79506,-86.23495
1878,39.795051,-86.23495
1879,39.795042,-86.23495
1880,39.795033,-86.234949
1881,39.795024,-86.234949
1882,39.795015,-86.234949
1883,39.795006,-86.234949
1884,39.794997,-86.234949
1885,39.794988,-86.234949
1886,39.794979,-86.234949
1887,39.79497,-86.234948
1888,39.794961,-86.234948
1889,39.794952,-86.234948
1890,39.794943,-86.234948
1891,39.794934,-86.234948
1892,39.794925,-86.234948
1893,39.794916,-86.234948
1894,39.794907,-86.234947
1895,39.794898,-86.234947
1896,39.794889,-86.234947
1897,39.79488,-86.234947
1898,39.794871,-86.234947
1899,39.794862,-86.234947
1900,39.794853,-86.234947
1901,39.794844,-86.234947
1902,39.794835,-86.234947
1903,39.794826,-86.234947
1904,39.794817,-86.234947
1905,39.794808,-86.234947
1906,39.794799,-86.234947
1907,39.79479,-86.234947
1908,39.794781,-86.234946
1909,39.794772,-86.234946
1910,39.794763,-86.234946
1911,39.794754,-86.234946
1912,39.794745,-86.234946
1913,39.794736,-86.234946
1914,39.794727,-86.234946
1915,39.794718,-86.234946
1916,39.794709,-86.234946
1917,39.7947,-86.234946
1918,39.794691,-86.234946
1919,39.794682,-86.234946
1920,39.794673,-86.234946
1921,39.794664,-86.234946
1922,39.794655,-86.234946
1923,39.794646,-86.234946
1924,39.794637,-86.234946
1925,39.794628,-86.234946
1926,39.794619,-86.234946
1927,39.79461,-86.234946
1928,39.794601,-86.234946
1929,39.794592,-86.234946
1930,39.794583,-86.234946
1931,39.794574,-86.234946
1932,39.794565,-86.234946
1933,39.794556,-86.234945
1934,39.794547,-86.234945
1935,39.794539,-86.234945
1936,39.79453,-86.234945
1937,39.794521,-86.234945
1938,39.794512,-86.234945
1939,39.794503,-86.234945
1940,39.794494,-86.234945
1941,39.794485,-86.234945
1942,39.794476,-86.234945
1943,39.794467,-86.234945
1944,39.794458,-86.234945
1945,39.794449,-86.234945
1946,39.79444,-86.234944
1947,39.794431,-86.234944
1948,39.794422,-86.234944
1949,39.794413,-86.234944
1950,39.794404,-86.234944
1951,39.794395,-86.234943
1952,39.794386,-86.234943
1953,39.794377,-86.234943
1954,39.794368,-86.234943
1955,39.794359,-86.234943
1956,39.79435,-86.234943
1957,39.794341,-86.234943
1958,39.794332,-86.234943
1959,39.794323,-86.234943
1960,39.794314,-86.234942
1961,39.794305,-86.234942
1962,39.794296,-86.234942
1963,39.794287,-86.234942
1964,39.794278,-86.234942
1965,39.794269,-86.234942
1966,39.79426,-86.234942
1967,39.794251,-86.234942
1968,39.794242,-86.234942
1969,39.794233,-86.234941
1970,39.794224,-86.234941
1971,39.794215,-86.234941
1972,39.794206,-86.234941
1973,39.794197,-86.234941
1974,39.794188,-86.23494
1975,39.794179,-86.23494
1976,39.79417,-86.23494
1977,39.794161,-86.23494
1978,39.794152,-86.234939
1979,39.794143,-86.234939
1980,39.794134,-86.234939
1981,39.794125,-86.234939
1982,39.794116,-86.234938
1983,39.794107,-86.234938
1984,39.794098,-86.234938
1985,39.794089,-86.234938
1986,39.79408,-86.234938
1987,39.794071,-86.234937
1988,39.794062,-86.234937
1989,39.794053,-86.234937
1990,39.794044,-86.234937
1991,39.794035,-86.234936
1992,39.794026,-86.234936
1993,39.794017,-86.234936
1994,39.794008,-86.234936
1995,39.794,-86.234936
1996,39.793991,-86.234936
1997,39.793982,-86.234935
1998,39.793973,-86.234935
1999,39.793964,-86.234935
2000,39.793955,-86.234935
2001,39.793946,-86.234935
2002,39.793937,-86.234935
2003,39.793928,-86.234934
2004,39.793919,-86.234934
2005,39.79391,-86.234934
2006,39.793901,-86.234934
2007,39.793892,-86.234934
2008,39.793883,-86.234934
2009,39.793874,-86.234934
2010,39.793865,-86.234933
2011,39.793856,-86.234933
2012,39.793847,-86.234933
2013,39.793838,-86.234933
2014,39.793829,-86.234933
2015,39.79382,-86.234932
2016,39.793811,-86.234932
2017,39.793802,-86.234932
2018,39.793793,-86.234932
2019,39.793784,-86.234932
2020,39.793775,-86.234932
2021,39.793766,-86.234932
2022,39.793757,-86.234932
2023,39.793748,-86.234932
2024,39.793739,-86.234931
2025,39.79373,-86.234931
2026,39.793721,-86.234931
2027,39.793712,-86.234931
2028,39.793703,-86.234931
2029,39.793694,-86.234931
2030,39.793685,-86.234931
2031,39.793676,-86.234931
2032,39.793667,-86.234931
2033,39.793658,-86.234931
2034,39.793649,-86.234931
2035,39.79364,-86.234931
2036,39.793631,-86.234931
2037,39.793622,-86.234931
2038,39.793613,-86.234931
2039,39.793604,-86.234931
2040,39.793595,-86.234931
2041,39.793586,-86.234931
2042,39.793577,-86.234931
2043,39.793568,-86.234931
2044,39.793559,-86.234931
2045,39.79355,-86.234931
2046,39.793541,-86.234931
2047,39.793532,-86.234931
2048,39.793523,-86.234931
2049,39.793514,-86.234931
2050,39.793505,-86.234931
2051,39.793496,-86.234931
2052,39.793487,-86.234931
2053,39.793478,-86.234931
2054,39.79347,-86.234931
2055,39.793461,-86.234931
